station_id,datetime,Longitude,Latitude,time_n,pm25,temp,wind
41,2020-06-10T23:00:00Z,-121.247874,37.793392,1591830000,15.81,35,16.215
41,2020-06-11T00:00:00Z,-121.247874,37.793392,1591833600,16.810000000000002,35.55555555555556,16.25
41,2020-06-11T01:00:00Z,-121.247874,37.793392,1591837200,13.81,35,16.175
41,2020-06-11T02:00:00Z,-121.247874,37.793392,1591840800,12.81,33.333333333333336,16.17
41,2020-06-11T03:00:00Z,-121.247874,37.793392,1591844400,14.81,30,15.424999999999999
41,2020-06-11T04:00:00Z,-121.247874,37.793392,1591848000,15.81,27.22222222222222,14.26
41,2020-06-11T05:00:00Z,-121.247874,37.793392,1591851600,15.81,25,14.325
41,2020-06-11T06:00:00Z,-121.247874,37.793392,1591855200,12.81,23.88888888888889,14.309999999999999
41,2020-06-11T07:00:00Z,-121.247874,37.793392,1591858800,11.81,23.88888888888889,14.204999999999998
41,2020-06-11T08:00:00Z,-121.247874,37.793392,1591862400,11.81,22.22222222222222,15.440000000000001
41,2020-06-11T09:00:00Z,-121.247874,37.793392,1591866000,12.81,19.444444444444443,17.13
41,2020-06-11T10:00:00Z,-121.247874,37.793392,1591869600,11.81,18.88888888888889,16.884999999999998
41,2020-06-11T11:00:00Z,-121.247874,37.793392,1591873200,9.81,17.77777777777778,17.31
41,2020-06-11T12:00:00Z,-121.247874,37.793392,1591876800,9.81,17.77777777777778,17.225
41,2020-06-11T13:00:00Z,-121.247874,37.793392,1591880400,17.810000000000002,18.88888888888889,1.545
41,2020-06-11T14:00:00Z,-121.247874,37.793392,1591884000,15.81,21.666666666666668,17.475
41,2020-06-11T15:00:00Z,-121.247874,37.793392,1591887600,15.81,23.88888888888889,15.020000000000001
41,2020-06-11T16:00:00Z,-121.247874,37.793392,1591891200,16.810000000000002,26.11111111111111,15.625000000000002
41,2020-06-11T17:00:00Z,-121.247874,37.793392,1591894800,15.81,28.88888888888889,15.469999999999999
41,2020-06-11T18:00:00Z,-121.247874,37.793392,1591898400,12.81,31.666666666666668,17.57
41,2020-06-11T19:00:00Z,-121.247874,37.793392,1591902000,11.81,33.333333333333336,17.374999999999996
41,2020-06-11T20:00:00Z,-121.247874,37.793392,1591905600,11.81,35,15.715
41,2020-06-11T21:00:00Z,-121.247874,37.793392,1591909200,13.81,36.111111111111114,14.38
41,2020-06-11T22:00:00Z,-121.247874,37.793392,1591912800,13.81,36.666666666666664,15.284999999999998
41,2020-06-11T23:00:00Z,-121.247874,37.793392,1591916400,13.81,35,15.485
41,2020-06-12T00:00:00Z,-121.247874,37.793392,1591920000,13.81,31.11111111111111,15.135000000000002
41,2020-06-12T01:00:00Z,-121.247874,37.793392,1591923600,13.81,28.333333333333332,14.625
